"geoid","geolevel","year","education_score","education_rnk","education_state_rnk"
"05000US18141","county","2019","117.95","83.5358","89.011"
"05000US18143","county","2019","87.84","26.8223","18.6813"
"05000US18145","county","2019","100.46","53.2289","59.3407"
"05000US18147","county","2019","99.12","49.7442","51.6484"
"05000US18149","county","2019","81.77","16.3363","5.4945"
"05000US18151","county","2019","104.66","62.5639","69.2308"
"05000US18153","county","2019","93.69","37.7558","32.967"
"05000US18155","county","2019","85.54","22.3146","13.1868"
"05000US18157","county","2019","135.34","95.0448","96.7033"
"05000US18159","county","2019","97.27","45.5563","46.1538"
"05000US18161","county","2019","92.1","34.3031","25.2747"
"05000US18163","county","2019","115.67","80.6586","84.6154"
"05000US18165","county","2019","95.13","40.7289","36.2637"
"05000US18167","county","2019","107.94","69.1816","76.9231"
"05000US18169","county","2019","95.92","42.6471","38.4615"
"05000US18171","county","2019","106","65.4731","73.6264"
"05000US18173","county","2019","119.07","84.8146","90.1099"
"05000US18175","county","2019","91.43","33.376","24.1758"
"05000US18177","county","2019","96.9","44.6931","42.8571"
"05000US18179","county","2019","108.65","70.812","78.022"
"05000US18181","county","2019","93.35","36.8286","31.8681"
"05000US18183","county","2019","107.59","68.4783","75.8242"
"05000US19001","county","2019","99.41","50.4795","31.6327"
"05000US19003","county","2019","93.64","37.5","14.2857"
"05000US19005","county","2019","95.59","41.8478","20.4082"
"05000US19007","county","2019","89.49","29.7315","8.1633"
"05000US19009","county","2019","90.94","32.4169","10.2041"
"05000US19011","county","2019","112.84","76.9821","78.5714"
"05000US19013","county","2019","120.12","85.8056","89.7959"
"05000US19015","county","2019","121.36","86.8606","90.8163"
"05000US19017","county","2019","122.17","87.4361","91.8367"
"05000US19019","county","2019","114.46","79.0601","80.6122"
"05000US19021","county","2019","74.68","8.4719","1.0204"
"05000US19023","county","2019","106.95","67.1036","60.2041"
"05000US19025","county","2019","99.85","51.8223","32.6531"
"05000US19027","county","2019","115.46","80.3069","83.6735"
"05000US19029","county","2019","94.1","38.7468","15.3061"
"05000US19031","county","2019","114.67","79.3159","81.6327"
"05000US19033","county","2019","113.63","78.0051","79.5918"
"05000US19035","county","2019","107.72","68.6701","64.2857"
"05000US19037","county","2019","97.39","45.876","23.4694"
"05000US19039","county","2019","90.3","31.4578","9.1837"
"05000US19041","county","2019","103.68","60.2621","45.9184"
"05000US19043","county","2019","95.39","41.4962","19.3878"
"05000US19045","county","2019","103.19","59.335","43.8776"
"05000US19047","county","2019","81.12","15.4731","3.0612"
"05000US19049","county","2019","144.3","97.5703","97.9592"
"05000US19051","county","2019","66.54","3.2609","0"
"05000US19053","county","2019","95.94","42.7749","21.4286"
"05000US19055","county","2019","103.82","60.7737","46.9388"
"05000US19057","county","2019","103.94","61.0934","47.9592"
"05000US19059","county","2019","116.79","82.4169","86.7347"
"05000US19061","county","2019","122.18","87.468","92.8571"
"05000US19063","county","2019","97.37","45.7481","22.449"
"05000US19065","county","2019","97.53","46.0358","24.4898"
"05000US19067","county","2019","93.12","36.0934","11.2245"
"05000US19069","county","2019","94.55","39.4821","16.3265"
"05000US19071","county","2019","109.29","71.899","69.3878"
"05000US19073","county","2019","109.45","72.1228","70.4082"
"05000US19075","county","2019","115.54","80.4668","84.6939"
"05000US19077","county","2019","106.53","66.4962","59.1837"
"05000US19079","county","2019","108.03","69.3414","65.3061"
"05000US19081","county","2019","105.47","64.4501","55.102"
"05000US19083","county","2019","104.6","62.4361","48.9796"
"05000US19085","county","2019","108.37","70.2366","66.3265"
"05000US19087","county","2019","105.34","64.1624","54.0816"
"05000US19089","county","2019","104.85","63.0435","50"
"05000US19091","county","2019","101.95","57.0013","38.7755"
"05000US19093","county","2019","106.41","66.3683","58.1633"
"05000US19095","county","2019","111.78","75.5115","76.5306"
"05000US19097","county","2019","106.99","67.1675","61.2245"
"05000US19099","county","2019","110.45","73.5614","71.4286"
"05000US19101","county","2019","109.28","71.867","68.3673"
"05000US19103","county","2019","151.03","98.8811","98.9796"
"05000US19105","county","2019","104.93","63.2033","51.0204"
"05000US19107","county","2019","102.79","58.7276","42.8571"
"05000US19109","county","2019","107.16","67.4552","63.2653"
"05000US19111","county","2019","100.23","52.7494","35.7143"
"05000US19113","county","2019","127.72","90.7609","96.9388"
"05000US19115","county","2019","85.91","23.0818","5.102"
"05000US19117","county","2019","98.13","47.2187","25.5102"
"05000US19119","county","2019","105.04","63.3951","52.0408"
"05000US19121","county","2019","111.8","75.5754","77.551"
"05000US19123","county","2019","106.12","65.7928","56.6327"
"05000US19125","county","2019","114.99","79.6995","82.6531"
"05000US19127","county","2019","84.16","19.9808","4.0816"
"05000US19129","county","2019","117.53","83.1841","87.7551"
"05000US19131","county","2019","99.33","50.1598","28.5714"
"05000US19133","county","2019","99.35","50.2558","30.6122"
"05000US19135","county","2019","86.48","24.0409","6.1224"
"05000US19137","county","2019","93.3","36.7008","12.2449"
"05000US19139","county","2019","100.74","53.9322","36.7347"
"05000US19141","county","2019","108.54","70.6522","67.3469"
"05000US19143","county","2019","100.01","52.1419","34.6939"
"05000US19145","county","2019","101.46","55.5946","37.7551"
"05000US19147","county","2019","110.73","74.0409","73.4694"
"05000US19149","county","2019","111.02","74.4565","74.4898"
"05000US19151","county","2019","93.53","37.2442","13.2653"
"05000US19153","county","2019","125.81","89.546","93.8776"
"05000US19155","county","2019","111.77","75.4795","75.5102"
"05000US19157","county","2019","119.17","84.9105","88.7755"
"05000US19159","county","2019","99.91","52.0141","33.6735"
"05000US19161","county","2019","99.34","50.1918","29.5918"
"05000US19163","county","2019","127.5","90.4412","94.898"
"05000US19165","county","2019","107.01","67.1995","62.2449"
"05000US19167","county","2019","110.66","73.913","72.449"
"05000US19169","county","2019","155.65","99.4885","100"
"05000US19171","county","2019","98.16","47.2826","26.5306"
"05000US19173","county","2019","95.05","40.5371","17.3469"
"05000US19175","county","2019","98.68","48.7852","27.551"
"05000US19177","county","2019","87.8","26.6304","7.1429"
"05000US19179","county","2019","95.31","41.1765","18.3673"
"05000US19181","county","2019","127.64","90.601","95.9184"
"05000US19183","county","2019","102.78","58.6637","41.8367"
"05000US19185","county","2019","80.84","15.1215","2.0408"
"05000US19187","county","2019","106.12","65.7928","56.6327"
"05000US19189","county","2019","103.67","60.1982","44.898"
"05000US19191","county","2019","116.32","81.7136","85.7143"
"05000US19193","county","2019","102.53","58.1522","39.7959"
"05000US19195","county","2019","105.11","63.6189","53.0612"
"05000US19197","county","2019","102.61","58.312","40.8163"
"05000US20001","county","2019","102.08","57.3849","64.4231"
"05000US20003","county","2019","94.66","39.8018","29.8077"
"05000US20005","county","2019","113.7","78.133","88.4615"
"05000US20007","county","2019","87.24","25.6074","19.2308"
"05000US20009","county","2019","101.3","55.1471","61.5385"
"05000US20011","county","2019","103.89","60.9974","68.2692"
"05000US20013","county","2019","103.87","60.9015","67.3077"
"05000US20015","county","2019","116.43","81.9054","90.3846"
"05000US20017","county","2019","102.48","58.0882","65.3846"
"05000US20019","county","2019","80.65","14.8977","12.5"
"05000US20021","county","2019","100.89","54.188","58.6538"
"05000US20023","county","2019","98.92","49.0729","47.1154"
"05000US20025","county","2019","107.97","69.2455","79.8077"
"05000US20027","county","2019","100.34","52.9731","54.8077"
"05000US20029","county","2019","107.89","69.1496","78.8462"
"05000US20031","county","2019","108.17","69.6611","80.7692"
"05000US20033","county","2019","85.84","22.922","15.3846"
"05000US20035","county","2019","100.07","52.3657","53.8462"
"05000US20037","county","2019","119.19","84.9425","92.3077"
"05000US20039","county","2019","108.79","71.0038","84.6154"
"05000US20041","county","2019","98.2","47.3785","42.3077"
"05000US20043","county","2019","105.2","63.7468","70.1923"
"05000US20045","county","2019","149.39","98.5614","100"
"05000US20047","county","2019","83.42","18.5422","14.4231"
"05000US20049","county","2019","76.94","10.1662","10.5769"
"05000US20051","county","2019","127.16","90.2174","97.1154"
"05000US20053","county","2019","100.64","53.7404","56.7308"
"05000US20055","county","2019","71.99","6.298","7.6923"
"05000US20057","county","2019","68.87","4.5077","3.8462"
"05000US20059","county","2019","107.43","68.1266","75"
"05000US20061","county","2019","121.64","87.0844","93.2692"
"05000US20063","county","2019","97.57","46.1317","38.4615"
"05000US20065","county","2019","96.29","43.5102","35.5769"
"05000US20067","county","2019","75.52","9.0153","8.6538"
"05000US20069","county","2019","70.06","5.0512","4.8077"
"05000US20071","county","2019","97.71","46.4834","39.4231"
"05000US20073","county","2019","99.22","49.9361","49.0385"
"05000US20075","county","2019","79.38","12.9795","11.5385"
"05000US20077","county","2019","87.1","25.3836","18.2692"
"05000US20079","county","2019","110.05","73.0499","85.5769"
"05000US20081","county","2019","56.02","1.3427","0.9615"
"05000US20083","county","2019","92.7","35.1343","23.0769"
"05000US20085","county","2019","105.31","64.0026","71.1538"
"05000US20087","county","2019","108.58","70.7161","83.6538"
"05000US20089","county","2019","89.51","29.8593","20.1923"
"05000US20091","county","2019","147.8","98.1777","99.0385"
"05000US20093","county","2019","56.66","1.4066","1.9231"
"05000US20095","county","2019","98.47","48.3376","44.2308"
"05000US20097","county","2019","95.58","41.8159","32.6923"
"05000US20099","county","2019","95.74","42.1355","33.6538"
"05000US20101","county","2019","86.8","24.7123","17.3077"
"05000US20103","county","2019","121.78","87.2442","94.2308"
"05000US20105","county","2019","105","63.3312","69.2308"
"05000US20107","county","2019","94.01","38.491","28.8462"
"05000US20109","county","2019","93.11","36.0614","25"
"05000US20111","county","2019","107.87","69.0857","77.8846"
"05000US20113","county","2019","107.03","67.2954","74.0385"
"05000US20115","county","2019","98.88","49.0409","46.1538"
"05000US20117","county","2019","100.68","53.8363","57.6923"
"05000US20119","county","2019","70.97","5.7225","6.7308"
"05000US20121","county","2019","123","88.2033","95.1923"
"05000US20123","county","2019","112.13","75.8951","87.5"
"05000US20125","county","2019","100.91","54.2519","60.0962"
"05000US20127","county","2019","91.2","32.8325","22.1154"
"05000US20129","county","2019","70.78","5.5307","5.7692"
"05000US02013","county","2019","93.05","35.8376","7.4074"
"05000US20131","county","2019","110.23","73.2737","86.5385"
"05000US20133","county","2019","100.47","53.2928","55.7692"
"05000US20135","county","2019","99.04","49.5205","48.0769"
"05000US20137","county","2019","93.43","37.0524","26.9231"
"05000US20139","county","2019","101.82","56.7136","62.5"
"05000US20141","county","2019","98.78","48.945","45.1923"
"05000US20143","county","2019","107.52","68.3184","75.9615"
"05000US20145","county","2019","95.89","42.5192","34.6154"
"05000US20147","county","2019","98.21","47.4425","43.2692"
"05000US20149","county","2019","123.24","88.2992","96.1538"
"05000US20151","county","2019","107.84","68.9898","76.9231"
"05000US20153","county","2019","95.25","41.0806","31.7308"
"05000US20155","county","2019","99.49","50.9271","50"
"05000US20157","county","2019","100.03","52.2379","52.8846"
"05000US20159","county","2019","100.91","54.2519","60.0962"
"05000US02016","county","2019","111.01","74.4246","37.037"
"05000US20161","county","2019","146.37","97.9859","98.0769"
"05000US20163","county","2019","93.27","36.509","25.9615"
"05000US20165","county","2019","102.03","57.1611","63.4615"
"05000US20167","county","2019","89.84","30.179","21.1538"
"05000US20169","county","2019","108.39","70.3645","81.7308"
"05000US20171","county","2019","99.55","51.1189","50.9615"
"05000US20173","county","2019","118.7","84.367","91.3462"
"05000US20175","county","2019","49.78","0.6714","0"
"05000US20177","county","2019","115.46","80.3069","89.4231"
"05000US20179","county","2019","94.91","40.3453","30.7692"
"05000US20181","county","2019","96.77","44.4693","37.5"
"05000US20183","county","2019","97.96","46.867","41.3462"
"05000US20185","county","2019","92.73","35.1982","24.0385"
"05000US20187","county","2019","96.44","43.8939","36.5385"
"05000US20189","county","2019","66.65","3.2928","2.8846"
"05000US20191","county","2019","105.91","65.2494","72.1154"
"05000US20193","county","2019","106.58","66.5921","73.0769"
"05000US20195","county","2019","97.91","46.7391","40.3846"
"05000US20197","county","2019","108.49","70.5882","82.6923"
"05000US20199","county","2019","103.81","60.7417","66.3462"
"05000US02020","county","2019","132.44","93.4463","96.2963"
"05000US20201","county","2019","99.78","51.6624","51.9231"
"05000US20203","county","2019","76.06","9.4309","9.6154"
"05000US20205","county","2019","83.24","18.2864","13.4615"
"05000US20207","county","2019","93.86","38.0435","27.8846"
"05000US20209","county","2019","86.07","23.3056","16.3462"
"05000US02050","county","2019","95.8","42.3274","18.5185"
"05000US02060","county","2019","116.36","81.8095","59.2593"
"05000US02068","county","2019",NA,NA,NA
"05000US02070","county","2019","94.95","40.3772","14.8148"
"05000US02090","county","2019","129.43","91.8159","88.8889"
"05000US02100","county","2019","122.91","88.1714","77.7778"
"05000US21001","county","2019","86.71","24.5844","52.9412"
"05000US21003","county","2019","78.74","12.2762","36.9748"
"05000US21005","county","2019","112.22","76.055","89.916"
"05000US21007","county","2019","93.63","37.468","65.5462"
"05000US21009","county","2019","85.4","21.867","48.3193"
"05000US21011","county","2019","73.4","7.4488","33.6134"
"05000US21013","county","2019","57.88","1.4706","5.042"
"05000US21015","county","2019","126.61","89.8338","96.6387"
"05000US21017","county","2019","94.72","39.8657","68.9076"
"05000US21019","county","2019","101.19","54.8913","78.1513"
"05000US21021","county","2019","106.39","66.3363","84.0336"
"05000US21023","county","2019","88.15","27.3338","56.3025"
"05000US21025","county","2019","69.31","4.6995","21.8487"
"05000US21027","county","2019","83.62","19.0217","46.2185"
